  345.83, 1138.67
  346.05, 1138.67
  346.27, 1138.67
  346.49, 1073.14
  346.71, 1124.33
  346.93, 1802.21
  347.15, 1896.42
  347.36, 1865.70
  347.58, 2115.55
  347.80, 1843.17
  348.02, 1628.14
  348.24, 1910.75
  348.46, 1736.68
  348.67, 1949.67
  348.89, 1710.05
  349.11, 1937.38
  349.33, 1693.67
  349.55, 1748.97
  349.77, 3684.30
  349.99, 4777.91
  350.20, 4468.67
  350.42, 4898.74
  350.64, 4943.80
  350.86, 4802.49
  351.08, 5152.69
  351.30, 5193.65
  351.51, 5097.39
  351.73, 5205.94
  351.95, 5054.39
  352.17, 5226.42
  352.39, 5296.05
  352.60, 5214.13
  352.82, 5564.33
  353.04, 5197.74
  353.26, 5328.81
  353.48, 5588.91
  353.70, 5707.69
  353.91, 5316.53
  354.13, 5517.23
  354.35, 5697.45
  354.57, 5689.26
  354.79, 5631.91
  355.00, 5631.91
  355.22, 5957.54
  355.44, 6178.72
  355.66, 6191.01
  355.88, 5900.20
  356.09, 6045.60
  356.31, 6070.18
  356.53, 6049.70
  356.75, 6203.30
  356.97, 6078.37
  357.18, 6127.52
  357.40, 6150.05
  357.62, 6207.39
  357.84, 6328.22
  358.06, 6428.57
  358.27, 6293.41
  358.49, 6430.62
  358.71, 6635.42
  358.93, 6416.29
  359.15, 6637.47
  359.36, 6356.90
  359.58, 6440.86
  359.80, 6612.89
  360.02, 6764.44
  360.23, 6700.95
  360.45, 6893.46
  360.67, 6727.58
  360.89, 6719.39
  361.11, 6705.05
  361.32, 7206.80
  361.54, 7470.99
  361.76, 7460.75
  361.98, 7200.66
  362.19, 6993.81
  362.41, 7268.24
  362.63, 7116.69
  362.85, 7290.77
  363.06, 7688.07
  363.28, 7348.11
  363.50, 7468.94
  363.72, 7534.48
  363.93, 7647.12
  364.15, 7896.97
  364.37, 7792.52
  364.59, 7931.78
  364.80, 7497.61
  365.02, 7714.70
  365.24, 7833.48
  365.46, 7767.95
  365.67, 7882.63
  365.89, 7731.08
  366.11, 8173.44
  366.33, 7935.88
  366.54, 8611.71
  366.76, 8728.44
  366.98, 8228.74
  367.20, 8290.18
  367.41, 8179.59
  367.63, 8181.64
  367.85, 8071.04
  368.07, 8341.38
  368.28, 8337.28
  368.50, 8857.46
  368.72, 8802.17
  368.94, 8398.72
  369.15, 8499.07
  369.37, 7919.50
  369.59, 8216.45
  369.80, 8265.60
  370.02, 8202.11
  370.24, 8507.26
  370.46, 8734.59
  370.67, 8734.59
  370.89, 8863.61
  371.11, 8605.56
  371.32, 8081.28
  371.54, 8490.88
  371.76, 8464.25
  371.98, 8232.83
  372.19, 8517.50
  372.41, 9062.26
  372.63, 8712.06
  372.84, 8816.51
  373.06, 8423.30
  373.28, 8812.41
  373.50, 8683.39
  373.71, 8894.33
  373.93, 8335.23
  374.15, 8834.94
  374.36, 8271.75
  374.58, 8718.20
  374.80, 8322.94
  375.01, 8564.61
  375.23, 8513.41
  375.45, 8613.76
  375.66, 8118.15
  375.88, 8275.84
  376.10, 8042.37
  376.31, 8290.18
  376.53, 7845.77
  376.75, 7503.76
  376.97, 8097.67
  377.18, 8155.01
  377.40, 8431.49
  377.62, 8380.29
  377.83, 8505.21
  378.05, 8804.22
  378.27, 9209.72
  378.48, 9256.82
  378.70, 9478.00
  378.92, 9213.81
  379.13, 9293.68
  379.35, 9949.03
  379.57,10276.71
  379.78,10864.47
  380.00,10342.24
  380.22,10303.33
  380.43, 9750.38
  380.65, 9484.14
  380.87, 9068.41
  381.08, 9078.65
  381.30, 9580.40
  381.52, 9351.03
  381.73, 9371.50
  381.95, 9297.78
  382.16, 8793.98
  382.38, 9492.34
  382.60, 9367.41
  382.81, 9416.56
  383.03, 9631.60
  383.25, 9328.50
  383.46, 9451.38
  383.68, 9725.80
  383.90, 9514.86
  384.11, 9598.83
  384.33, 9377.65
  384.55, 9684.84
  384.76,10323.81
  384.98, 9887.59
  385.19, 9992.04
  385.41,10016.62
  385.63,10307.43
  385.84,10493.79
  386.06,10739.55
  386.28,11611.98
  386.49,11165.53
  386.71,11063.13
  386.92,11079.51
  387.14,11665.23
  387.36,11056.98
  387.57,10684.25
  387.79,10268.52
  388.01,10041.19
  388.22, 9766.76
  388.44, 9996.14
  388.65,10272.61
  388.87,10856.28
  389.09,10432.35
  389.30,10684.25
  389.52, 9926.50
  389.73, 9684.84
  389.95,10157.92
  390.17,10157.92
  390.38, 9906.02
  390.60, 9725.80
  390.81,10016.62
  391.03, 9764.72
  391.25,10127.21
  391.46, 9893.74
  391.68,10137.45
  391.89, 9844.59
  392.11, 9756.52
  392.33, 9959.27
  392.54,10319.71
  392.76,10018.66
  392.97,10340.19
  393.19,10186.60
  393.40,10133.35
  393.62, 9961.32
  393.84, 9961.32
  394.05,10172.26
  394.27,10301.28
  394.48,10927.96
  394.70,10239.84
  394.91,10600.29
  395.13,10436.45
  395.35,10319.71
  395.56,10076.01
  395.78,10219.36
  395.99,10737.50
  396.21,10674.01
  396.42,10805.08
  396.64,10592.09
  396.86,10770.27
  397.07,10618.72
  397.29,10317.67
  397.50,10946.39
  397.72,11186.01
  397.93,11415.38
  398.15,11513.68
  398.36,11374.42
  398.58,11663.18
  398.80,12064.58
  399.01,12818.24
  399.23,12543.81
  399.44,12226.37
  399.66,12060.49
  399.87,11499.34
  400.09,11530.06
  400.30,11636.56
  400.52,11818.83
  400.73,11704.14
  400.95,11396.95
  401.17,11085.65
  401.38,11044.70
  401.60,11028.31
  401.81,10927.96
  402.03,11130.71
  402.24,10977.11
  402.46,11904.84
  402.67,11997.00
  402.89,12187.46
  403.10,11687.76
  403.32,11362.13
  403.53,11095.89
  403.75,10774.36
  403.96,11220.82
  404.18,11192.15
  404.39,11700.05
  404.61,11947.85
  404.82,12009.29
  405.04,11960.14
  405.25,11861.83
  405.47,12379.97
  405.68,11913.03
  405.90,12951.35
  406.11,15359.77
  406.33,15855.37
  406.54,16881.41
  406.76,17231.61
  406.97,16525.06
  407.19,15236.89
  407.40,14155.56
  407.62,13205.30
  407.83,12580.67
  408.05,12822.33
  408.26,12455.75
  408.48,12179.27
  408.69,12367.68
  408.91,12097.35
  409.12,11427.67
  409.34,11710.29
  409.55,11151.19
  409.77,11470.67
  409.98,11173.72
  410.20,10628.96
  410.41,11140.95
  410.63,11312.98
  410.84,11599.70
  411.06,11059.03
  411.27,10798.94
  411.49,10590.05
  411.70,10626.91
  411.92,10893.15
  412.13,10129.25
  412.35,10022.76
  412.56,10334.05
  412.77,10096.49
  412.99,10776.41
  413.20,11251.54
  413.42,11024.22
  413.63,10811.23
  413.85,10383.20
  414.06,10483.55
  414.28,10315.62
  414.49,10649.44
  414.71,10557.28
  414.92,10846.04
  415.13,10622.81
  415.35,11542.35
  415.56,12181.32
  415.78,12214.09
  415.99,12668.73
  416.21,12232.52
  416.42,12441.41
  416.64,12834.62
  416.85,13471.54
  417.06,13397.81
  417.28,14755.61
  417.49,16408.33
  417.71,16482.05
  417.92,16340.74
  418.14,14296.87
  418.35,12588.86
  418.56,11855.69
  418.78,11282.26
  418.99,10913.63
  419.21,11247.44
  419.42,11724.62
  419.64,11890.51
  419.85,11831.12
  420.06,12402.50
  420.28,13840.17
  420.49,13821.74
  420.71,15347.48
  420.92,16510.72
  421.14,16535.30
  421.35,14376.74
  421.56,13045.56
  421.78,11669.33
  421.99,11849.55
  422.21,11571.02
  422.42,10989.40
  422.63,10917.72
  422.85,10250.08
  423.06,10481.50
  423.28,10364.77
  423.49,10411.87
  423.70,10340.19
  423.92, 9727.85
  424.13,10014.57
  424.35,10192.74
  424.56, 9836.39
  424.77, 9414.51
  424.99, 9678.70
  425.20, 9951.08
  425.41, 9930.60
  425.63, 9764.72
  425.84, 9494.38
  426.06, 9734.00
  426.27, 9340.79
  426.48, 9711.47
  426.70, 9793.39
  426.91, 9484.14
  427.13, 9924.46
  427.34, 9471.86
  427.55, 9469.81
  427.77, 9432.94
  427.98, 9766.76
  428.19, 9828.20
  428.41, 9625.45
  428.62, 9779.05
  428.83, 9793.39
  429.05, 9996.14
  429.26,10059.62
  429.48,10631.01
  429.69, 9971.56
  429.90,10430.30
  430.12,10903.39
  430.33,10919.77
  430.54,10985.30
  430.76,10665.82
  430.97,10319.71
  431.18,10342.24
  431.40,10325.86
  431.61, 9971.56
  431.82, 9625.45
  432.04,10108.77
  432.25, 9887.59
  432.46,10153.83
  432.68,10108.77
  432.89,10428.26
  433.10,10391.39
  433.32,10663.77
  433.53,10909.53
  433.74,12042.06
  433.96,12613.44
  434.17,11951.95
  434.38,11528.02
  434.60,10282.85
  434.81, 9811.82
  435.02,10051.43
  435.24, 9770.86
  435.45,10030.95
  435.66, 9942.89
  435.88, 9826.15
  436.09,10037.09
  436.30,10403.68
  436.52,10649.44
  436.73,10616.67
  436.94,10254.18
  437.16,10336.10
  437.37,10307.43
  437.58,10723.16
  437.80,10674.01
  438.01,11020.12
  438.22,10712.92
  438.43,10493.79
  438.65,11253.59
  438.86,11564.88
  439.07,11364.18
  439.29,11401.04
  439.50,11110.23
  439.71,11736.91
  439.93,11077.46
  440.14,11407.19
  440.35,11351.89
  440.56,11192.15
  440.78,12144.45
  440.99,13584.18
  441.20,14747.42
  441.42,15970.06
  441.63,15789.84
  441.84,14622.50
  442.05,14315.30
  442.27,13592.37
  442.48,12603.20
  442.69,12062.54
  442.91,11861.83
  443.12,11474.77
  443.33,11009.88
  443.54,11128.66
  443.76,10588.00
  443.97,10887.00
  444.18,12040.01
  444.39,12992.31
  444.61,14010.15
  444.82,13995.82
  445.03,13592.37
  445.24,13547.31
  445.46,13872.94
  445.67,14798.62
  445.88,14939.93
  446.09,14038.83
  446.31,12857.15
  446.52,12068.68
  446.73,11120.47
  446.94,10897.24
  447.16,11013.98
  447.37,10735.45
  447.58,10831.71
  447.79,10788.70
  448.01,10815.32
  448.22,11220.82
  448.43,13100.86
  448.64,13172.54
  448.86,12916.54
  449.07,12453.70
  449.28,12576.58
  449.49,13772.59
  449.71,14081.83
  449.92,13242.17
  450.13,13139.77
  450.34,12040.01
  450.55,10960.73
  450.77,11218.77
  450.98,11597.65
  451.19,11763.53
  451.40,11554.64
  451.62,11806.54
  451.83,12304.20
  452.04,12379.97
  452.25,11876.17
  452.46,11747.15
  452.68,11519.82
  452.89,11571.02
  453.10,12642.11
  453.31,12298.05
  453.53,12752.70
  453.74,11493.20
  453.95,11380.56
  454.16,11302.74
  454.37,10473.31
  454.59,11304.79
  454.80,12937.02
  455.01,12613.44
  455.22,12650.30
  455.43,12578.62
  455.65,12373.83
  455.86,12306.24
  456.07,12701.50
  456.28,12400.45
  456.49,13594.42
  456.70,13457.20
  456.92,15204.12
  457.13,15458.07
  457.34,15159.06
  457.55,16834.30
  457.76,18648.80
  457.98,16979.71
  458.19,15290.13
  458.40,13573.94
  458.61,11546.45
  458.82, 9951.08
  459.03, 9127.80
  459.25, 9299.83
  459.46, 9570.16
  459.67, 9402.22
  459.88, 9199.48
  460.09, 9129.84
  460.30,10094.44
  460.52,10110.82
  460.73, 9488.24
  460.94, 9539.44
  461.15, 9189.24
  461.36,10309.47
  461.57,11452.24
  461.79,11173.72
  462.00,11448.15
  462.21,12812.09
  462.42,14184.23
  462.63,16328.45
  462.84,21669.56
  463.05,25728.63
  463.27,22931.11
  463.48,19543.77
  463.69,17006.33
  463.90,12818.24
  464.11,11280.21
  464.32,10461.02
  464.53,10282.85
  464.75,10800.99
  464.96,11964.23
  465.17,11867.98
  465.38,11044.70
  465.59,12156.74
  465.80,13207.35
  466.01,13139.77
  466.22,12861.24
  466.44,12654.40
  466.65,13205.30
  466.86,13526.83
  467.07,12541.76
  467.28,12169.03
  467.49,11986.76
  467.70,12488.51
  467.91,13793.07
  468.12,14628.64
  468.34,13788.97
  468.55,13731.63
  468.76,13438.77
  468.97,11568.98
  469.18,10309.47
  469.39, 9516.91
  469.60, 9789.29
  469.81, 9631.60
  470.02, 9541.49
  470.24, 9293.68
  470.45,10026.86
  470.66,11046.74
  470.87,10741.60
  471.08,10923.87
  471.29,11007.83
  471.50,12609.34
  471.71,13500.21
  471.92,14821.15
  472.13,14882.59
  472.34,12926.78
  472.56,12607.30
  472.77,11593.55
  472.98,10315.62
  473.19, 9828.20
  473.40, 9488.24
  473.61, 9342.83
  473.82,10489.70
  474.03,10794.84
  474.24, 9867.11
  474.45, 9717.61
  474.66,10137.45
  474.87,10006.38
  475.08, 9746.28
  475.29, 9879.40
  475.51,10784.60
  475.72, 9762.67
  475.93,10313.57
  476.14,10329.95
  476.35,10071.91
  476.56,10671.97
  476.77,10563.42
  476.98,10661.73
  477.19,11169.62
  477.40,11218.77
  477.61,12341.06
  477.82,13596.46
  478.03,13367.09
  478.24,13410.10
  478.45,12934.97
  478.66,12640.06
  478.87,12472.13
  479.08,12859.20
  479.29,13860.65
  479.50,14505.76
  479.72,12859.20
  479.93,12885.82
  480.14,11702.09
  480.35,11816.78
  480.56,11573.07
  480.77,11886.41
  480.98,11906.89
  481.19,11616.08
  481.40,11112.28
  481.61,10637.15
  481.82,11278.16
  482.03,11888.46
  482.24,10932.06
  482.45,11261.78
  482.66,11906.89
  482.87,12994.36
  483.08,13526.83
  483.29,13682.48
  483.50,15646.48
  483.71,14735.14
  483.92,15632.15
  484.13,15316.76
  484.34,14751.52
  484.55,16490.24
  484.76,15859.47
  484.97,13680.43
  485.18,14700.32
  485.39,16688.90
  485.60,27657.82
  485.81,45542.73
  486.02,36685.26
  486.23,33531.39
  486.44,30989.86
  486.65,23846.55
  486.86,20577.99
  487.07,20307.66
  487.28,18163.43
  487.49,16498.44
  487.70,15451.92
  487.91,14870.30
