  345.83, 1017.84
  346.05, 1017.84
  346.27, 1017.84
  346.49, 1009.65
  346.71, 1134.57
  346.93, 1064.94
  347.15, 1169.39
  347.36, 1105.90
  347.58, 1118.19
  347.80, 1066.99
  348.02, 1124.33
  348.24, 1116.14
  348.46, 1097.71
  348.67, 1087.47
  348.89, 1044.46
  349.11, 1116.14
  349.33, 1105.90
  349.55, 1126.38
  349.77, 1583.08
  349.99, 1775.59
  350.20, 1857.51
  350.42, 1796.07
  350.64, 1841.12
  350.86, 1882.08
  351.08, 1894.37
  351.30, 1822.69
  351.51, 1888.23
  351.73, 1961.95
  351.95, 1923.04
  352.17, 1968.10
  352.39, 1906.66
  352.60, 1943.52
  352.82, 2021.35
  353.04, 1927.14
  353.26, 1880.04
  353.48, 2013.15
  353.70, 1964.00
  353.91, 2021.35
  354.13, 2009.06
  354.35, 1990.63
  354.57, 1998.82
  354.79, 2088.93
  355.00, 2158.56
  355.22, 2150.37
  355.44, 2097.12
  355.66, 2117.60
  355.88, 2095.07
  356.09, 2156.51
  356.31, 2207.71
  356.53, 2099.17
  356.75, 2070.50
  356.97, 2160.61
  357.18, 2115.55
  357.40, 2117.60
  357.62, 2222.05
  357.84, 2117.60
  358.06, 2168.80
  358.27, 2230.24
  358.49, 2195.42
  358.71, 2267.10
  358.93, 2113.50
  359.15, 2277.34
  359.36, 2181.09
  359.58, 2263.01
  359.80, 2316.25
  360.02, 2269.15
  360.23, 2215.90
  360.45, 2234.33
  360.67, 2224.09
  360.89, 2267.10
  361.11, 2377.69
  361.32, 2326.49
  361.54, 2299.87
  361.76, 2312.16
  361.98, 2394.08
  362.19, 2344.92
  362.41, 2398.17
  362.63, 2353.12
  362.85, 2396.12
  363.06, 2357.21
  363.28, 2387.93
  363.50, 2353.12
  363.72, 2387.93
  363.93, 2387.93
  364.15, 2379.74
  364.37, 2400.22
  364.59, 2449.37
  364.80, 2336.73
  365.02, 2473.95
  365.24, 2475.99
  365.46, 2508.76
  365.67, 2494.43
  365.89, 2543.58
  366.11, 2574.30
  366.33, 2400.22
  366.54, 2402.27
  366.76, 2467.80
  366.98, 2457.56
  367.20, 2588.63
  367.41, 2506.71
  367.63, 2516.95
  367.85, 2492.38
  368.07, 2516.95
  368.28, 2387.93
  368.50, 2619.35
  368.72, 2562.01
  368.94, 2525.15
  369.15, 2510.81
  369.37, 2490.33
  369.59, 2658.26
  369.80, 2531.29
  370.02, 2500.57
  370.24, 2523.10
  370.46, 2639.83
  370.67, 2596.82
  370.89, 2664.41
  371.11, 2584.54
  371.32, 2656.22
  371.54, 2580.44
  371.76, 2656.22
  371.98, 2635.74
  372.19, 2664.41
  372.41, 2568.15
  372.63, 2617.30
  372.84, 2662.36
  373.06, 2619.35
  373.28, 2629.59
  373.50, 2709.46
  373.71, 2678.74
  373.93, 2553.82
  374.15, 2639.83
  374.36, 2611.16
  374.58, 2656.22
  374.80, 2553.82
  375.01, 2584.54
  375.23, 2584.54
  375.45, 2541.53
  375.66, 2521.05
  375.88, 2623.45
  376.10, 2535.39
  376.31, 2545.63
  376.53, 2412.51
  376.75, 2314.20
  376.97, 2422.75
  377.18, 2506.71
  377.40, 2619.35
  377.62, 2641.88
  377.83, 2717.65
  378.05, 2693.08
  378.27, 2887.64
  378.48, 2805.72
  378.70, 2789.33
  378.92, 2748.37
  379.13, 2766.81
  379.35, 2815.96
  379.57, 2979.79
  379.78, 2856.92
  380.00, 2656.22
  380.22, 2715.61
  380.43, 2723.80
  380.65, 2787.29
  380.87, 2707.41
  381.08, 2787.29
  381.30, 2762.71
  381.52, 2635.74
  381.73, 2791.38
  381.95, 2766.81
  382.16, 2672.60
  382.38, 2824.15
  382.60, 2781.14
  382.81, 2805.72
  383.03, 2906.07
  383.25, 2813.91
  383.46, 2764.76
  383.68, 2803.67
  383.90, 2805.72
  384.11, 2768.85
  384.33, 2863.06
  384.55, 2811.86
  384.76, 2861.01
  384.98, 2822.10
  385.19, 2652.12
  385.41, 2750.42
